Country,tf_dense_MAPE,LR_MAPE,SV_MAPE,XGBR_MAPE,category
20103,4.130923,5.0846395,4.6585636,4.6609373,tf_dense
20105,8.234785,8.682487,6.0913763,6.151318,SV
20107,8.106285,8.346995,2.536752,2.6136184,SV
20109,10.9033985,12.138062,10.459791,10.452297,XGBR
20111,3.4041188,0.7151418,0.8052514,0.6380604,XGBR
20113,4.1181827,3.9214282,4.0616136,4.0927415,LR
20115,1.9851923,1.5576305,1.6846992,1.6900424,LR
20117,0.5292964,0.63369906,0.6250167,0.72645056,tf_dense
20119,2.1202059,2.503625,2.4083622,2.4113243,tf_dense
20121,1.617261,3.7367356,1.6604562,1.6628915,tf_dense
20123,1.7194715,2.4450846,1.4148846,1.265968,XGBR
20125,13.857168,6.7821493,3.535448,3.5351388,XGBR
20127,3.6288183,1.0211104,1.2534009,1.4665306,LR
20129,2.5944479,2.1626122,3.0223615,3.0622833,LR
20131,8.609369,9.745085,7.62358,7.6181984,XGBR
20133,11.489836,9.936634,9.380383,9.514022,SV
20135,6.13368,33.526737,5.5208335,5.605576,SV
20137,3.2049172,1.9693881,1.0468308,1.0700732,SV
20139,1.7677374,3.981989,2.8974428,2.9256492,tf_dense
20141,23.29144,15.030726,15.888,16.160284,LR
20143,2.2749462,3.3681731,1.5689371,1.6069815,SV
20145,2.0971556,5.895127,2.8623505,2.7558224,tf_dense
20147,3.948189,4.7508307,3.721437,3.6454816,XGBR
20149,38.58462,4.1209598,1.657719,1.7126826,SV
20151,2.5960252,1.8016193,1.506247,1.5417241,SV
20153,15.421563,12.501216,11.89094,11.952218,SV
20155,2.029223,6.049143,2.6778111,2.6539133,tf_dense
20157,4.241315,1.0740489,1.085059,1.1018108,LR
20159,1.5277115,0.9368772,0.8746474,0.8789112,SV
20161,0.67533404,0.92302,0.7808982,0.7370444,tf_dense
20163,3.2455392,3.0896478,2.043891,2.0576675,SV
20165,12.012201,8.889159,11.943288,11.986577,LR
20167,1.6624871,1.6625434,3.6109638,3.3725004,tf_dense
20169,3.2173395,1.3152013,0.9882031,1.0101018,SV
20171,4.520328,1.9012861,2.740319,2.7264352,LR
20173,2.1545398,2.3615644,2.140347,2.145293,SV
20175,5.6866837,10.019673,4.9335604,4.9269342,XGBR
20177,0.60757464,0.6736561,0.39932206,0.3970603,XGBR
20179,2.0139754,4.6765127,3.7631364,3.7597337,tf_dense
20181,2.819412,2.202771,1.1437445,1.1409795,XGBR
20183,4.0753083,1.969906,1.978511,1.9592574,XGBR
20185,6.2792883,5.5320406,3.3507187,3.3335187,XGBR
20187,5.9811354,3.816561,0.54347837,0.6184582,SV
20189,5.850689,4.234676,4.248108,4.260749,LR
20191,7.7535415,13.612678,0.6719093,0.6543926,XGBR
20193,1.5951216,0.9291945,2.278051,2.3211997,LR
20195,14.18319,6.674671,15.444856,15.430323,LR
20197,7.3087397,1.898589,3.0465286,3.219353,LR
20199,4.768124,3.0605063,4.4038477,4.3025546,LR
20201,10.327082,2.304253,2.2073376,2.2756364,SV
20203,5.583192,3.7086122,1.2931029,1.3630877,SV
20205,1.0228775,2.2919204,0.9262802,0.95148116,SV
20207,7.3780565,5.9591265,6.401335,6.5194325,LR
20209,3.3790975,1.1105182,3.002808,3.1203573,LR
21001,11.134929,0.98251635,0.998341,0.99748373,LR
21003,3.7054732,3.1700327,3.3088605,3.2979732,LR
21005,1.3543508,2.1475163,0.68022233,0.7749745,SV
21007,13.0016775,14.476215,12.914056,12.894699,XGBR
21009,4.2974315,4.54887,4.8996882,4.984984,tf_dense
21011,10.084823,9.17055,6.8399587,6.804755,XGBR
21013,0.9222059,1.5548319,0.8571057,0.86132884,SV
21015,6.2209606,3.3444066,2.4485517,2.4446201,XGBR
21017,4.171661,2.3427432,1.6038905,1.6304603,SV
21019,4.179969,7.1800528,7.348457,7.1712894,tf_dense
21021,0.69341344,0.9347505,1.6635824,1.7369605,tf_dense
21023,4.3324366,7.6831803,3.3667126,3.563492,SV
21025,3.1802595,2.8932312,2.3364208,2.3624008,SV
21027,2.7166557,2.7001064,2.8089073,2.8432918,LR
21029,3.5923142,3.2067575,2.4175947,2.4048698,XGBR
21031,4.3802214,3.1696002,2.4111185,2.41065,XGBR
21033,2.2634683,1.693357,0.8181013,0.8822582,SV
21035,0.57145023,1.6232238,1.4207346,1.3964648,tf_dense
21037,1.0147457,0.69291216,0.8495476,0.85949564,LR
21039,6.901475,4.709013,4.0017776,4.148053,SV
21041,4.061158,2.820121,2.8497357,2.8491127,LR
21043,6.521812,1.7977817,3.263769,3.349422,LR
21045,12.486174,4.17526,3.7356622,3.2784634,XGBR
21047,2.6703954,0.6363176,0.8004709,0.7641706,LR
21049,1.1108749,1.0597622,2.2407978,2.437482,LR
21051,3.620588,4.3034177,3.0214417,3.0169904,XGBR
21053,8.462315,11.053067,7.8125315,7.8988495,SV
21055,3.6592915,1.8221056,3.9655433,3.892007,LR
21057,8.382908,4.722746,6.6168323,6.8516865,LR
21059,2.5214334,2.7875087,1.4894321,1.4740283,XGBR
21061,7.76522,6.201622,2.5594013,2.4766297,XGBR
21063,14.491156,2.8254554,1.3736262,1.4839008,SV
21065,2.6999419,2.792294,5.3660064,5.21393,tf_dense
21067,3.2803636,2.481381,2.6731033,2.7319872,LR
21069,23.670822,24.97953,25.738716,25.713522,tf_dense
21071,5.4731627,2.0422225,2.2537432,2.3220088,LR
21073,2.313479,0.85068643,0.52205217,0.5033841,XGBR
21075,4.3173494,1.5462233,1.6118,1.6118411,LR
21077,1.8392183,4.299748,2.0138702,2.0120766,tf_dense
21079,3.2995567,0.8983892,2.5315936,2.5400693,LR
21081,2.278794,2.2647436,1.9985951,1.9225389,XGBR
21083,3.365461,3.77388,3.766165,3.7634573,tf_dense
21085,3.2031233,4.24072,2.358112,2.3173099,XGBR
21087,5.93991,5.639831,4.5042624,4.4950066,XGBR
21089,1.3095604,1.3140935,1.4208764,1.4042017,tf_dense
21091,3.4590693,6.9182305,3.5492272,3.528776,tf_dense
21093,1.0829581,1.4343047,1.5296938,1.5906593,tf_dense
21095,11.894922,14.524749,10.897872,11.014613,SV
21097,2.5407088,3.2771745,2.8835073,2.838216,tf_dense
21099,2.2030716,1.049092,0.8777827,0.8767042,XGBR
21101,3.001007,6.4148493,4.0956087,4.045316,tf_dense
21103,2.0919323,2.1673415,1.5090519,1.5699639,SV
21105,8.692333,4.226912,4.5613327,4.6011806,LR
21107,2.7935321,2.2388947,1.6032126,1.7047935,SV
21109,4.083457,2.1732836,2.8728046,2.8965306,LR
21111,1.2328254,1.2974557,1.8381877,1.8793252,tf_dense
21113,3.1839657,3.9341815,2.0509682,2.0091488,XGBR
21115,4.063675,1.0706812,0.939454,0.9372231,XGBR
21117,3.1726334,1.9081901,1.1726778,1.1706431,XGBR
21119,4.5425324,4.3046794,3.3885484,3.4933631,SV
21121,7.8918276,6.505234,5.929751,6.0171075,SV
21123,12.307518,16.120424,12.985754,13.144581,tf_dense
21125,13.8662815,19.466728,15.539575,15.440541,tf_dense
21127,5.399297,6.1877217,4.7378736,4.7177815,XGBR
21129,4.944989,5.693719,4.3241134,4.2173257,XGBR
21131,4.4475684,4.5640273,2.724608,2.862918,SV
21133,1.4711651,4.5015597,1.6036013,1.6844339,tf_dense
21135,1.8757513,9.982313,1.3921748,1.3927368,SV
21137,8.221802,6.2445507,6.073285,6.083214,SV
21139,7.3652983,10.577599,10.163336,10.127965,tf_dense
21141,1.6988828,0.70901227,0.58063596,0.58818483,SV
21143,3.2286232,4.7286673,3.2518342,3.2263808,XGBR
21145,4.2022643,6.005421,5.6612587,5.6316195,tf_dense
21147,17.99674,21.791601,18.06318,17.820843,XGBR
21149,7.7205806,4.620457,6.833426,6.8892574,LR
21151,1.1108187,2.2165668,1.0578821,1.1044773,SV
21153,3.079579,3.8030334,2.2046697,2.2906928,SV
21155,3.0413377,5.562202,3.064876,3.0912855,tf_dense
21157,3.0817285,3.3915524,3.3332314,3.3242404,tf_dense
21159,4.407777,1.8529869,3.0800135,3.2563157,LR
21161,1.7850307,1.5730504,2.1989734,2.2279968,LR
21163,11.204555,5.2294197,3.8725383,3.9471314,SV
21165,7.823424,7.775684,8.6251955,8.649537,LR
21167,6.36196,6.964943,4.5449963,4.5452437,SV
21169,4.0580254,4.133425,2.3099918,2.3309104,SV
21171,7.966584,8.234024,6.102404,6.274614,SV
21173,4.400433,4.651329,5.4134736,5.3763585,tf_dense
21175,8.368713,9.895274,7.485877,7.454381,XGBR
21177,2.9199834,1.344383,4.266493,4.2381086,LR
21179,1.8060725,3.601772,4.138777,4.1128383,tf_dense
21181,7.951599,8.579757,8.064858,8.154438,tf_dense
21183,1.6046335,2.4698873,1.3889871,1.4229894,SV
21185,5.0012665,3.757302,3.8721085,3.973127,LR
21187,15.047076,4.48681,8.581268,8.719447,LR
21189,15.959575,4.051018,12.74305,13.030176,LR
21191,2.5798163,3.9207623,1.7862767,1.7993877,SV
21193,3.4223773,5.7233934,3.397139,3.3550806,XGBR
21195,4.163365,8.506146,3.8342655,3.9173446,SV
21197,3.0944986,5.876308,3.2498438,3.2380528,tf_dense
21199,6.922595,3.5702155,1.9228567,1.8975914,XGBR
21201,10.125136,11.712217,10.681818,10.615045,tf_dense
21203,4.8449626,3.08862,2.9916935,3.1099954,SV
21205,3.1793725,1.8728441,1.7209485,1.8083919,SV
21207,2.2011242,1.2330234,2.5027702,2.5837064,LR
21209,4.618182,4.780622,3.3580878,3.3416114,XGBR
21211,7.913783,48.70487,9.522439,9.5040655,tf_dense
21213,2.003144,1.3080056,1.4006549,1.4364384,LR
21215,6.553152,23.091158,7.770239,7.750926,tf_dense
21217,1.3631586,0.71086836,0.6593451,0.7424677,SV
21219,4.0968556,2.0015116,1.8722166,1.9436316,SV
21221,3.426083,2.603273,1.8810447,1.9483104,SV
21223,5.2797155,4.927128,4.701004,4.6639743,XGBR
21225,4.380001,7.095062,4.3139977,4.308544,XGBR
21227,0.22133072,0.79014283,0.34653297,0.3462959,tf_dense
21229,3.2898915,3.0656176,2.6433072,2.7722356,SV
21231,5.051311,4.925767,4.3575892,4.3181,XGBR
21233,8.594471,13.654473,10.869627,11.062913,tf_dense
21235,11.823811,11.200538,9.880926,10.119474,SV
21237,3.5624542,5.4102464,6.728555,6.7120476,tf_dense
21239,1.8746932,0.4213355,0.7323407,0.72945493,LR
22001,8.167046,8.196812,6.823498,6.935856,SV
22003,3.0432358,2.8481581,2.32581,2.2781503,XGBR
22005,3.2835915,3.5902042,4.467003,4.561471,tf_dense
22007,9.132498,3.72042,3.2617435,3.440808,SV
22009,6.2135673,2.195368,2.7003164,2.812851,LR
22011,16.564903,13.463696,12.878021,13.024905,SV
22013,13.490536,3.9008636,4.9740734,5.205383,LR
22015,0.45443782,0.58410716,0.386374,0.39005828,SV
22017,10.2972,7.6180086,8.819114,8.989496,LR
22019,9.882363,7.4503717,10.866,10.8686,LR
22021,9.067578,3.5214067,1.9062351,1.9745959,SV
22023,14.324361,12.215394,13.2781105,13.315689,LR
22025,6.2757335,0.86368567,4.3381157,4.4925995,LR
22027,2.2915134,3.2791965,2.067951,2.00802,XGBR
22029,4.2909937,2.7854848,4.5443826,4.545351,LR
22031,2.4990737,3.691024,1.1808388,1.0990409,XGBR
22033,2.77346,2.008936,2.3763757,2.5056002,LR
22035,13.4137335,10.350304,5.192895,5.236023,SV
22037,1.9193375,1.4436514,1.8445004,1.8793172,LR
22039,1.9316398,2.2878907,3.39977,3.389167,tf_dense
22041,3.6334825,2.1690788,1.660291,1.679508,SV
22043,27.348873,1.5217083,2.7758064,3.0044549,LR
22045,3.4911432,1.9242519,3.4919732,3.7058883,LR
22047,2.9877973,2.999939,0.79080296,0.8069184,SV
22049,5.0698767,7.987849,3.7778451,3.9560802,SV
22051,0.6338351,0.33972377,0.6762824,0.7585118,LR
22053,3.763034,0.77190995,1.0650023,0.975456,LR
22055,3.396641,2.135461,1.9664623,2.0604322,SV
22057,0.7520385,1.5848475,2.2603636,2.3574238,tf_dense
22059,4.494491,2.896606,3.3972871,3.5012245,LR
22061,2.846247,2.3488765,2.9363363,2.9915311,LR
22063,0.9510631,2.7202425,3.1981792,3.245867,tf_dense
22065,12.966527,8.675845,10.574297,10.780469,LR
22067,3.7611632,1.6954647,2.449196,2.6102607,LR
22069,2.430041,0.9727802,1.4789454,1.5811572,LR
22071,1.4895039,0.7943569,1.0701537,1.0999461,LR
22073,3.2656522,2.1869946,2.0979676,2.2284129,SV
22075,3.6221411,3.615792,4.0959044,4.137465,LR
22077,1.2698343,0.9620504,1.3340529,1.4147525,LR
22079,1.4873621,0.8037077,1.7469058,1.9371014,LR
22081,2.5071812,5.042004,2.3475432,2.3382418,XGBR
22083,1.0259218,0.9746656,1.5831977,1.6840451,LR
22085,6.110308,4.9992585,3.8897276,3.8192172,XGBR
22087,1.9679688,1.2344686,2.1045697,2.1006105,LR
22089,3.424026,4.28605,2.3485396,2.368534,SV
22091,5.8531666,7.1197214,5.654538,5.660889,SV
22093,1.4791809,1.168339,2.363452,2.5210187,LR
22095,1.0116941,1.540725,1.2823987,1.3604013,tf_dense
22097,4.064433,2.460596,3.0921898,3.2405722,LR
22099,4.41875,1.1211346,4.1792707,4.283762,LR
22101,3.0506828,1.8570502,2.076042,2.1852362,LR
22103,5.1200166,1.9071169,0.67745245,0.66911256,XGBR
22105,1.0911565,1.2044559,1.786397,1.8319074,tf_dense
22107,9.934703,2.6614864,3.194999,3.5206366,LR
22109,1.0940495,1.0778481,1.0888753,1.077958,LR
22111,2.7871153,2.4449399,2.5979784,2.5951009,LR
22113,2.563814,1.8204808,2.974505,3.0950968,LR
22115,1.4568101,3.3086069,1.3211886,1.3079712,XGBR
22117,1.0126604,1.5234817,1.6650734,1.7873071,tf_dense
22119,2.33193,1.0362061,1.4069302,1.4075313,LR
22121,1.0642952,0.7883921,1.1767408,1.1690747,LR
22123,9.912618,18.966896,15.194708,15.099814,tf_dense
22125,5.557091,4.502387,3.6898236,3.8437338,SV
22127,4.645574,7.189205,4.4610515,4.556214,SV
23001,3.9658353,2.9269025,2.7892783,2.8625772,SV
23003,4.673352,1.5580866,1.7003636,1.6951929,LR
23005,1.2896502,1.2583355,1.2296814,1.2551734,SV
23007,2.2135606,2.474174,3.1003933,3.159497,tf_dense
23009,0.6024818,1.2877233,0.9577407,0.930131,tf_dense
23011,4.3028226,2.7793343,1.5383589,1.5574285,SV
23013,4.788883,5.8706956,3.1580243,3.1559699,XGBR
23015,2.398324,2.4854288,2.0284517,2.0514176,SV
23017,4.7936954,7.9413614,8.239798,8.303293,tf_dense
23019,5.5822296,9.267047,7.2018495,7.2005825,tf_dense
23021,0.7238383,2.7220812,0.7999713,0.8021191,tf_dense
23023,2.3335402,0.8808056,1.0511825,1.0606742,LR
23025,8.974554,7.8088627,8.251998,8.419422,LR
23027,11.300705,10.785134,10.854874,10.85834,LR
23029,2.9390976,2.6685932,1.7332258,1.7104113,XGBR
23031,0.69804966,0.8821269,0.77880216,0.814696,tf_dense
24001,2.903261,2.0553253,2.0267665,2.091029,SV
24003,2.93457,2.2764285,1.6051108,1.6016103,XGBR
24005,3.7686267,2.043239,1.9932253,2.1007788,SV
24009,1.872262,1.7209656,1.3045695,1.3569696,SV
24011,1.2897791,0.8550488,0.9834576,0.9822335,LR
24013,1.7686102,1.7711405,5.228447,5.2697434,tf_dense
24015,2.5131562,2.7928798,2.2864182,2.2145295,XGBR
24017,0.94827765,0.66738594,1.1279908,1.1387773,LR
24019,6.5780826,4.8888845,4.7159095,4.843705,SV
24021,1.8285192,2.458417,2.9779952,3.036578,tf_dense
24023,3.3632338,4.0256286,4.734726,4.805758,tf_dense
24025,2.1465693,2.3061228,1.9514601,1.9923134,SV
24027,1.7654521,2.6311073,2.2209804,2.2478793,tf_dense
24029,0.49490696,0.59682727,0.5684188,0.5215006,tf_dense
24031,1.1285772,1.1172278,1.3993229,1.3976817,LR
24033,0.7787238,0.48394954,2.0692701,2.224217,LR
24035,2.8526232,2.325852,1.2745903,1.3296709,SV
24037,1.0173593,1.6695241,1.6312125,1.6046811,tf_dense
24039,1.6026448,1.9558467,2.6129153,2.6607406,tf_dense
24041,0.5263466,0.3280084,1.0260078,1.019843,LR
24043,4.698245,2.7848325,2.5138133,2.659464,SV
24045,1.010523,2.318779,2.7324033,2.7452693,tf_dense
24047,1.975837,3.651381,1.1010348,1.1281325,SV
24510,1.0409391,0.7098521,1.2956023,1.4167559,LR
25001,7.5799303,6.8436103,7.0738053,7.117216,LR
25003,3.8831758,2.4884794,1.3493433,1.3657608,SV
25005,5.471237,3.1354532,1.398561,1.431696,SV
25007,0.73119503,1.4329494,2.303109,2.3794458,tf_dense
25009,1.7391946,1.5925494,1.5126189,1.5110766,XGBR
25011,0.86095464,0.44171554,0.44565058,0.44665354,LR
25013,3.4564927,2.6055806,1.9859728,2.0474622,SV
25015,3.4574378,1.7962718,0.787877,0.80745465,SV
25017,3.7020798,2.7297215,2.0733006,2.0978386,SV
25019,12.089937,9.181446,5.0059175,5.033005,SV
25021,2.6861537,2.1669416,1.8697511,1.8878698,SV
25023,2.3270004,2.563379,2.5922272,2.654071,tf_dense
25025,4.519576,3.0947158,1.7508682,1.7699219,SV
25027,0.5773049,0.9160842,1.6141444,1.6524777,tf_dense
26001,1.3166941,1.9052137,1.9782099,1.8494349,tf_dense
26003,1.2193018,2.9944327,1.4238539,1.4508443,tf_dense
26005,1.5888076,2.2449737,2.265542,2.2355053,tf_dense
26007,3.3284848,4.155761,3.1941385,3.1678226,XGBR
26009,0.9938811,1.6724682,1.7995616,1.7689761,tf_dense
26011,1.8882592,4.59751,1.7882715,1.710497,XGBR
26013,7.8423305,8.20376,8.598911,8.585706,tf_dense
26015,3.2018974,3.3207233,3.2799833,3.3416471,tf_dense
26017,4.7427683,3.5648923,1.5661322,1.6969223,SV
26019,3.7056677,0.8638622,0.5931637,0.59830785,SV
26021,3.4423432,0.961202,0.9646998,1.030005,LR
26023,1.1157328,0.9472535,0.90044224,0.8895988,XGBR
26025,1.8841926,1.4734938,0.7112597,0.6851566,XGBR
26027,5.2597322,6.229599,5.185729,5.1886163,SV
26029,5.3681674,3.4379866,1.8902943,1.9543257,SV
26031,3.3438716,2.01718,1.5781,1.6406811,SV
26033,1.9153817,4.268138,1.280984,1.2396159,XGBR
26035,2.49663,2.126965,2.0836995,2.0901794,SV
26037,3.8751915,1.109736,0.59530044,0.64251137,SV
26039,6.011178,4.4156127,3.1191907,3.2322452,SV
26041,2.456877,2.8417308,0.96851176,0.9669324,XGBR
26043,1.5385851,1.673094,0.99495614,1.0020014,SV
26045,1.3812704,2.0176933,1.7202556,1.7059453,tf_dense
26047,3.0969415,3.0965362,3.190718,3.2416112,LR
26049,0.84262437,0.7146277,0.9848542,0.97899437,LR
26051,2.5329127,2.6030395,3.096913,3.1064763,tf_dense
26053,3.580981,1.1285636,3.0508895,3.0637898,LR
26055,2.5545125,2.0442169,1.7972274,1.8244326,SV
26057,1.6229808,1.2335078,0.9055101,0.89323634,XGBR
26059,1.7526283,1.4662987,1.9973215,1.9976172,LR
26061,0.7633117,0.6278735,0.85871613,0.8617176,LR
26063,2.3766928,1.9871845,1.0945854,1.1017048,SV
26065,1.5569631,1.0202703,0.45651978,0.45768857,SV
26067,18.687382,8.039201,2.5313988,2.5203948,XGBR
26069,1.083247,2.2188334,0.80782586,0.844213,SV
26071,5.2182474,2.8769393,1.8275723,1.9098566,SV
26073,4.4265723,3.2420845,2.1609075,2.2287607,SV
26075,1.8409461,1.5972614,1.066452,1.1264858,SV
26077,1.0096893,1.0677667,1.0850083,1.1050754,tf_dense
26079,1.3605274,1.7775409,1.5511183,1.5120437,tf_dense
26081,3.890082,5.661098,7.388209,7.4324713,tf_dense
26083,2.17348,8.184786,3.4346867,3.3916883,tf_dense
26085,18.63735,11.950847,11.396157,11.645952,SV
26087,3.334515,2.1302414,1.7010503,1.8293467,SV
26089,1.2205895,1.4294846,1.2668107,1.2590307,tf_dense
26091,1.0766132,2.059286,2.968153,2.9775674,tf_dense
26093,2.0113611,3.1362708,3.6414213,3.6573067,tf_dense
26095,27.764088,27.104965,25.98987,25.989523,XGBR
26097,1.6754004,6.7158117,1.1050698,1.0626706,XGBR
26099,3.7964668,2.1251414,1.7094914,1.8411083,SV
26101,1.9367102,0.625617,1.5931251,1.599467,LR
26103,3.0577552,2.0623088,2.5935593,2.5825088,LR
26105,1.6745012,17.250174,1.1670296,1.1556926,XGBR
26107,6.4918222,3.4702182,3.5495455,3.6831326,LR
26109,1.1001695,1.5267766,1.1528507,1.1532274,tf_dense
26111,1.8004246,1.0441084,0.53517616,0.53566766,SV
26113,2.0298877,1.7642485,2.3121386,2.3097792,LR
26115,0.97024775,1.0437964,1.5439398,1.593251,tf_dense
26117,1.5794731,2.766665,0.7300406,0.70354,XGBR
26119,0.7621369,0.6355413,1.0916404,1.1025034,LR
26121,2.7115757,2.497165,2.8073153,2.7828708,LR
26123,1.2205838,2.024846,3.2330015,3.2248313,tf_dense
26125,0.978952,1.567154,1.5647686,1.6717784,tf_dense
26127,1.3399343,0.592247,0.63605636,0.62629104,LR
26129,7.273605,6.510736,4.2917233,4.3169856,SV
26131,2.3044214,2.2678192,1.3568933,1.3851544,SV
26133,1.5480282,1.3655474,2.2170372,2.2180467,LR
26135,10.147378,6.918789,6.491199,6.5812645,SV
26137,3.0448425,2.3312023,2.7004442,2.7111843,LR
26139,1.8350512,0.99606144,1.3553064,1.5334532,LR
26141,3.0105894,1.3154749,2.1031384,2.1369982,LR
26143,3.4304209,9.312313,0.5152869,0.53984606,SV
26145,1.23471,0.7705185,0.80503535,0.84782356,LR
26147,1.25862,1.4568598,1.6149216,1.669335,tf_dense
26149,5.314765,4.1231437,2.7870204,2.9409099,SV
26151,3.2601242,1.4512349,1.1690352,1.1928433,SV
26153,8.300811,6.3230305,5.897876,6.049232,SV
26155,1.4802074,1.6724695,2.1685345,2.1320593,tf_dense
26157,3.844634,2.9969053,2.0866213,2.1876633,SV
26159,1.3695563,1.1020254,0.97701997,0.9771084,SV
26161,2.012,0.90291685,0.3058189,0.30590042,SV
26163,2.0983887,1.456481,1.876647,1.9420472,LR
26165,0.9211635,1.3401728,1.4648268,1.4497968,tf_dense
27001,84.57424,2.0369394,1.3366226,1.355687,SV
27003,3.3010914,1.1654474,0.6792163,0.7117972,SV
27005,0.92249286,1.0202202,1.3741325,1.3772907,tf_dense
27007,4.095206,3.5171456,2.9336123,2.954595,SV
27009,1.6496062,1.8555939,1.7024157,1.7009858,tf_dense
27011,1.4500848,1.5404295,2.1445842,2.1810198,tf_dense
27013,0.86024034,0.62539846,0.45440271,0.45372835,XGBR
27015,3.3765311,1.1948211,0.9951474,1.0076019,SV
27017,1.9721098,0.5198843,1.238046,1.2283834,LR
27019,1.7044958,0.6647145,1.6437783,1.658739,LR
27021,2.8999202,2.6093044,1.1606412,1.1570301,XGBR
27023,2.9318848,1.9281738,2.4036157,2.4189076,LR
27025,5.1224413,2.3088212,1.232958,1.1309714,XGBR
27027,1.1688974,0.5375173,1.1072907,1.1483471,LR
27029,1.0969487,1.1298964,1.2821916,1.2007698,tf_dense
27031,1.2223468,1.247053,1.1730635,1.2245272,SV
27033,5.207003,5.6357393,5.91061,6.0009727,tf_dense
27035,2.306018,1.7829876,4.0863233,4.09901,LR
27037,1.8155065,1.3646532,0.3199323,0.33858052,SV
27039,5.212079,1.9533827,2.1795633,2.3562458,LR
27041,6.089373,5.345914,4.9129853,4.940027,SV
27043,4.6303334,1.8570803,3.6239333,3.8040175,LR
27045,1.2316135,1.3453438,0.76586676,0.846274,SV
27047,2.6409936,1.2838851,1.023538,1.0756465,SV
27049,3.1078887,3.694406,3.0348916,3.0199368,XGBR
27051,2.5533888,4.0225477,3.399007,3.2799065,tf_dense
27053,2.1694393,1.7146091,1.191088,1.2105039,SV
27055,2.474688,2.0840716,2.2986636,2.299448,LR
27057,2.3115551,2.4857137,3.6974707,3.6942964,tf_dense
27059,4.7571526,4.2870293,3.573592,3.5751686,SV
27061,0.81823057,0.47184247,1.3719735,1.3745358,LR
27063,4.7170973,2.01522,1.4704067,1.5261533,SV
27065,0.8228284,2.8536665,3.1420343,3.1070518,tf_dense
27067,2.0360086,3.223215,1.0147369,1.0893874,SV
27069,9.6911,7.0248694,2.2862058,2.3169556,SV
27071,7.6466703,2.8195062,3.1308088,3.4048467,LR
27073,2.1295774,2.4613574,2.6687124,2.6533515,tf_dense
27075,1.7438464,0.48803523,1.3058636,1.2963612,LR
27077,0.725255,1.5695944,2.992021,3.0046184,tf_dense
27079,1.6159441,6.9108934,1.9705981,1.9419885,tf_dense
27081,3.5805802,4.8855743,4.612855,4.635389,tf_dense
27083,4.078356,8.662247,3.1847992,3.1996257,SV
27085,0.7699851,1.5624325,1.862963,1.9719495,tf_dense
27087,5.57724,3.651823,3.418729,3.3712354,XGBR
27089,4.448264,5.053894,3.1862557,3.347921,SV
27091,2.0264182,0.9626971,2.1660051,2.1916351,LR
27093,3.523632,2.11438,1.0232332,1.1116347,SV
27095,5.786138,5.299192,4.8407636,4.8655024,SV
27097,2.1651146,2.9049153,1.80551,1.816475,SV
27099,0.6557714,1.5591761,1.1356015,1.1413589,tf_dense
27101,3.2325597,2.0294194,3.778204,3.722959,LR
27103,1.0126412,0.39569646,1.0624354,1.0231949,LR
27105,2.565376,3.8154454,3.7672098,3.7352073,tf_dense
27107,8.385639,7.0060863,6.383349,6.465505,SV
27109,2.526011,2.2935455,1.9590113,1.9572798,XGBR
27111,0.9604903,3.671661,1.3760867,1.3754205,tf_dense
27113,1.3940988,3.5819285,1.493842,1.4821702,tf_dense
27115,5.0834174,2.9346488,2.98034,3.1654916,LR
27117,6.859023,1.5051804,0.9175066,0.91583246,XGBR
27119,4.048971,2.4592612,2.3855731,2.5645344,SV
27121,1.847373,3.602489,4.3867793,4.3611355,tf_dense
27123,2.6285143,1.6735882,0.84475297,0.86061096,SV
27125,3.144515,2.7969365,2.095801,2.145028,SV
27127,1.107117,1.0335605,0.9134585,0.940882,SV
27129,3.968831,0.7234845,0.72864074,0.728791,LR
27131,4.7648325,3.1930714,1.2769607,1.2690955,XGBR
27133,3.437642,1.5799539,1.4844911,1.6301792,SV
27135,3.3505096,3.2322412,1.2741644,1.3163301,SV
27137,5.0005846,2.585604,1.7104845,1.8344753,SV
27139,2.554148,2.2024553,1.3978002,1.3931824,XGBR
27141,32.605476,33.159836,32.72528,32.76026,tf_dense
27143,5.658854,4.135805,2.4036758,2.5707777,SV
27145,2.048876,0.77821594,0.46037462,0.46010798,XGBR
27147,3.6468368,3.1933117,2.4843755,2.4676025,XGBR
27149,2.893673,1.6910523,1.0828909,1.1375421,SV
27151,3.252378,8.6480465,5.3172016,5.313117,tf_dense
27153,5.46645,4.5530276,4.176454,4.214133,SV
27155,7.0556455,6.9047885,7.8366714,7.8209357,LR
27157,8.066125,8.170655,6.979017,7.0048494,SV
27159,4.1346235,1.9299895,1.9635637,1.9737352,LR
27161,4.1993127,4.413352,1.6330212,1.6328056,XGBR
27163,3.4802318,2.737363,1.9199483,1.9613333,SV
27165,4.391866,1.1408988,1.7537363,1.8117502,LR
27167,1.6852717,0.6301564,1.0181224,1.0621941,LR
27169,3.3537707,0.89752275,0.21947196,0.22014028,SV
27171,7.905209,8.681603,6.0638676,6.331832,SV
27173,4.7187862,4.6231155,4.9725986,5.0355587,LR
28001,3.9269896,3.0236356,2.2092357,2.3163025,SV
28003,3.5186992,5.2290425,0.9192746,0.9301083,SV
28005,10.728041,13.950078,14.869478,14.825094,tf_dense
28007,2.9786804,1.9962142,2.0051897,2.00347,LR
28009,3.5843253,3.2351058,2.138755,2.0950956,XGBR
28011,3.41034,6.8351536,3.6007519,3.4417496,tf_dense
