Country,MAPE,Density,Active,forecast,category,new_MAPE,new_predict,new_category
28161,4.9251714,1.5312009,146,"[1.6030885  1.58832526 1.56940269 1.54147065 1.52506602 1.52885628
 1.52275717 1.52239585]",2,9.307828903198242,"[1.4368118  1.41368364 1.39055547 1.36742731 1.34429915 1.32117098
 1.29804282 1.27491466]",LR
28163,20.635359,1.0327734,225,"[0.7668885  0.76807749 0.77260703 0.77269572 0.77470624 0.77219296
 0.77393186 0.77395254]",2,18.337921142578125,"[0.79408795 0.79405746 0.79402697 0.79399647 0.79396598 0.79393549
 0.793905   0.79387451]",LR
29001,2.4546413,2.5603864,530,"[2.52696848 2.49407887 2.51770878 2.4837811  2.48274469 2.43949533
 2.44455528 2.4033916 ]",2,0.42914044857025146,"[2.536232, 2.536232, 2.536232, 2.536232, 2.536232, 2.536232, 2.536232, 2.536232]",Same value
29003,2.139546,1.5902367,215,"[1.53844643 1.54099512 1.53975987 1.53992283 1.53976476 1.53934705
 1.53963363 1.54191387]",2,1.6691168546676636,"[1.545858   1.54688893 1.54791985 1.54895078 1.54998171 1.55101264
 1.55204356 1.55307449]",LR
29005,2.1148753,5.634481,234,"[5.59698963 5.63051462 5.67230415 5.72416544 5.7522893  5.81327057
 5.84594679 5.86388445]",2,1.462620735168457,"[5.634481   5.65800866 5.68153633 5.70506399 5.72859166 5.75211932
 5.77564699 5.79917465]",LR
29007,1.1871573,1.9649985,384,"[1.96818388 1.96558738 1.95647895 1.95363724 1.9395169  1.93698049
 1.92968524 1.9198544 ]",1,1.1871573,"1484    [1.96818388 1.96558738 1.95647895 1.95363724 1...
Name: forecast, dtype: object",tf_dense
29009,3.2000906,1.7897985,493,"[1.69467199 1.68562067 1.68620229 1.68023276 1.6791842  1.67404842
 1.67370737 1.6775285 ]",2,4.239033222198486,"[1.6627337, 1.6627337, 1.6627337, 1.6627337, 1.6627337, 1.6627337, 1.6627337, 1.6627337]",Same value
29011,6.9431396,2.1056149,189,"[1.89447582 1.89751458 1.89949489 1.90630853 1.90677953 1.90787196
 1.91474307 1.92218554]",2,5.000401973724365,"[1.9273618  1.93271232 1.93806284 1.94341335 1.94876387 1.95411439
 1.95946491 1.96481542]",LR
29013,1.1571229,2.2803919,284,"[2.23759389 2.24123931 2.24439216 2.25105977 2.24291563 2.24514174
 2.24628806 2.24095201]",1,1.1571229,"1487    [2.23759389 2.24123931 2.24439216 2.25105977 2...
Name: forecast, dtype: object",tf_dense
29015,4.4483466,2.0111523,321,"[1.88603008 1.90329683 1.92674673 1.94753301 1.95910978 1.96711695
 1.98735261 2.0184381 ]",2,1.433869481086731,"[2.029948   2.03998737 2.05002673 2.0600661  2.07010546 2.08014483
 2.0901842  2.10022356]",LR
29017,7.439674,1.5724919,150,"[1.45788145 1.44547021 1.44146001 1.4413271  1.44485748 1.43741834
 1.44744587 1.4448148 ]",2,16.907756805419922,"[1.2789601, 1.2789601, 1.2789601, 1.2789601, 1.2789601, 1.2789601, 1.2789601, 1.2789601]",Same value
29019,3.4202094,6.7876053,9717,"[7.08580399 7.09515047 7.11556625 7.12697697 7.1650753  7.17584276
 7.1792798  7.17965746]",2,2.568673610687256,"[7.0809875, 7.0809875, 7.0809875, 7.0809875, 7.0809875, 7.0809875, 7.0809875, 7.0809875]",Same value
29021,6.3808417,3.3447862,2278,"[3.13892627 3.13623214 3.12547135 3.10232925 3.13139915 3.10260081
 3.11220336 3.12055826]",2,3.5542755126953125,"[3.2581563  3.24592336 3.23369041 3.22145747 3.20922453 3.19699158
 3.18475864 3.1725257 ]",LR
29023,4.6981997,2.3600726,767,"[2.22419333 2.2286284  2.22373724 2.20654488 2.23021674 2.20795751
 2.21335697 2.22009206]",2,1.7582770586013794,"[2.3016093  2.29764991 2.29369052 2.28973113 2.28577174 2.28181235
 2.27785296 2.27389357]",LR
29025,4.3025455,3.7861271,262,"[3.40716076 3.42184544 3.42977118 3.44285965 3.45808434 3.46847034
 3.48328328 3.49222207]",2,4.045456886291504,"[3.4104047  3.42454045 3.4386762  3.45281194 3.46694769 3.48108344
 3.49521919 3.50935493]",LR
29027,5.0668783,2.3217716,822,"[2.15704846 2.16225362 2.16877246 2.17157722 2.18226361 2.18203378
 2.17780614 2.18088317]",2,5.0232744216918945,"[2.172071   2.17252641 2.17298183 2.17343724 2.17389265 2.17434807
 2.17480348 2.17525889]",LR
29029,1.6496748,8.4130726,3174,"[8.22319984 8.21978188 8.19357109 8.18087387 8.17672825 8.16728401
 8.15863991 8.15651417]",2,1.5591893196105957,"[8.1798182, 8.1798182, 8.1798182, 8.1798182, 8.1798182, 8.1798182, 8.1798182, 8.1798182]",Same value
29031,1.9531044,4.9265132,3057,"[5.13872051 5.14264154 5.14756346 5.15126181 5.15008593 5.1661911
 5.15072393 5.14896631]",2,1.6041085720062256,"[5.0183716, 5.0183716, 5.0183716, 5.0183716, 5.0183716, 5.0183716, 5.0183716, 5.0183716]",Same value
29033,2.4490762,1.5030946,102,"[1.42607045 1.43040049 1.43382668 1.44357169 1.44035077 1.44525766
 1.45581067 1.45293748]",2,3.230536699295044,"[1.4294136, 1.4294136, 1.4294136, 1.4294136, 1.4294136, 1.4294136, 1.4294136, 1.4294136]",Same value
29035,8.511776,1.2163336,56,"[1.07945883 1.07990623 1.08199704 1.0897826  1.08595848 1.08637202
 1.08809066 1.09107482]",2,8.911575317382812,"[1.1077324  1.09992629 1.09212017 1.08431406 1.07650794 1.06870183
 1.06089572 1.0530896 ]",LR
29037,5.575975,4.4158916,3509,"[4.77928448 4.78658915 4.80120897 4.80554914 4.81143188 4.80513716
 4.79276562 4.77986145]",2,3.127786636352539,"[4.6499629, 4.6499629, 4.6499629, 4.6499629, 4.6499629, 4.6499629, 4.6499629, 4.6499629]",Same value
29039,2.254406,2.8307176,303,"[2.76117229 2.77651715 2.78538752 2.80138159 2.80714583 2.89318871
 2.89900327 2.92503119]",2,2.0309906005859375,"[2.7279522  2.7443776  2.760803   2.7772284  2.7936538  2.8100792
 2.8265046  2.84292999]",LR
29041,8.39273,1.4072273,81,"[1.28013909 1.28236151 1.28848088 1.28192711 1.2851814  1.27806938
 1.28192496 1.28381324]",2,5.307930946350098,"[1.3551077  1.3527577  1.3504077  1.3480577  1.34570769 1.34335769
 1.34100769 1.33865769]",LR
29043,1.3349112,6.3519592,4139,"[6.14073992 6.14765406 6.15486622 6.14925146 6.18259668 6.18765831
 6.19436073 6.2054801 ]",1,1.3349112,"1502    [6.14073992 6.14765406 6.15486622 6.14925146 6...
Name: forecast, dtype: object",tf_dense
29045,4.1494865,0.76437992,40,"[0.712506   0.71248716 0.71212256 0.70842326 0.71241033 0.71014577
 0.7141459  0.71290791]",2,4.800521373748779,"[0.7070514, 0.7070514, 0.7070514, 0.7070514, 0.7070514, 0.7070514, 0.7070514, 0.7070514]",Same value
29047,2.3055263,6.0060849,11233,"[5.80428314 5.7993722  5.80104494 5.79011393 5.79762554 5.78413391
 5.78757954 5.7919116 ]",2,1.9663467407226562,"[5.8146687, 5.8146687, 5.8146687, 5.8146687, 5.8146687, 5.8146687, 5.8146687, 5.8146687]",Same value
29049,1.0562758,3.5586734,558,"[3.56143522 3.57337165 3.58928537 3.59795094 3.59538341 3.63073969
 3.62667346 3.64398432]",1,1.0562758,"1505    [3.56143522 3.57337165 3.58928537 3.59795094 3...
Name: forecast, dtype: object",tf_dense
29051,0.99794936,4.692728,2791,"[4.67305946 4.65517378 4.69024992 4.70209265 4.66601467 4.63733721
 4.59668303 4.58674097]",1,0.99794936,"1506    [4.67305946 4.65517378 4.69024992 4.70209265 4...
Name: forecast, dtype: object",tf_dense
29053,1.1831274,2.046335,280,"[2.04327059 2.04624796 2.0456214  2.04733634 2.04489017 2.0456264
 2.04271173 2.04451489]",1,1.1831274,"1507    [2.04327059 2.04624796 2.0456214  2.04733634 2...
Name: forecast, dtype: object",tf_dense
29055,1.0101316,3.1545401,584,"[3.1685338  3.16997361 3.17409849 3.18163705 3.17676044 3.18738151
 3.18489289 3.18879223]",1,1.0101316,"1508    [3.1685338  3.16997361 3.17409849 3.18163705 3...
Name: forecast, dtype: object",tf_dense
29057,5.443,2.3765996,143,"[2.22670054 2.22441196 2.22140026 2.20907283 2.21106887 2.20413589
 2.20750737 2.20294642]",2,5.687716007232666,"[2.243643   2.23332746 2.22301191 2.21269637 2.20238082 2.19206528
 2.18174974 2.17143419]",LR
29059,11.819119,3.8368745,493,"[2.81137228 2.83074927 3.04892612 3.26728225 3.61794162 3.8664093
 3.8715682  3.9274466 ]",2,32.43975067138672,"[2.5605106, 2.5605106, 2.5605106, 2.5605106, 2.5605106, 2.5605106, 2.5605106, 2.5605106]",Same value
29061,1.8866525,2.1580398,133,"[2.09106398 2.08378029 2.08111596 2.0704608  2.06676626 2.06397843
 2.0621655  2.05097675]",2,5.774794101715088,"[2.1093624  2.07609932 2.04283625 2.00957317 1.97631009 1.94304702
 1.90978394 1.87652086]",LR
29063,15.834801,11.553339,1135,"[1.24677312 1.24271774 1.24428153 1.25099218 1.25551307 1.26400304
 1.27067745 1.2815932 ]",2,13.8776273727417,"[1.2723942  1.27792287 1.28345155 1.28898022 1.2945089  1.30003757
 1.30556625 1.31109492]",LR
29065,1.9923438,1.8503153,223,"[1.89194369 1.89271808 1.89361322 1.90982914 1.89661002 1.90996075
 1.89787591 1.90601206]",2,1.111135482788086,"[1.8420179, 1.8420179, 1.8420179, 1.8420179, 1.8420179, 1.8420179, 1.8420179, 1.8420179]",Same value
29067,5.6166725,0.23054755,24,"[0.20877673 0.22254248 0.21897227 0.22158697 0.22295657 0.23045568
 0.22940034 0.23120514]",2,2.5000014305114746,"[0.23054755, 0.23054755, 0.23054755, 0.23054755, 0.23054755, 0.23054755, 0.23054755, 0.23054755]",Same value
29069,3.8815782,1.49159,329,"[1.45757008 1.46468568 1.45411086 1.4660641  1.4664228  1.47331989
 1.47058129 1.48850048]",2,2.350905418395996,"[1.5142585  1.52572358 1.53718866 1.54865374 1.56011882 1.5715839
 1.58304898 1.59451405]",LR
29071,2.9896472,3.9982469,3193,"[3.8095994  3.80898619 3.81266093 3.8071115  3.82676148 3.81957316
 3.8238492  3.82450891]",2,2.9237380027770996,"[3.8166792  3.81737828 3.81807736 3.81877643 3.81947551 3.82017459
 3.82087367 3.82157275]",LR
29073,1.2773937,2.9212132,340,"[2.82311821 2.85144281 2.83277416 2.85020471 2.87492394 2.88467765
 2.89427805 2.95224261]",1,1.2773937,"1517    [2.82311821 2.85144281 2.83277416 2.85020471 2...
Name: forecast, dtype: object",tf_dense
29075,7.8515368,1.305057,64,"[1.41961193 1.42229116 1.42025363 1.41530812 1.41664565 1.41618514
 1.42050719 1.413468  ]",2,10.647082328796387,"[1.4274062  1.43515685 1.44290751 1.45065816 1.45840881 1.46615946
 1.47391012 1.48166077]",LR
29077,1.473697,6.8356304,15786,"[6.64872742 6.64219189 6.63743973 6.62100267 6.61299276 6.6041398
 6.59861612 6.58924389]",1,1.473697,"1519    [6.64872742 6.64219189 6.63743973 6.62100267 6...
Name: forecast, dtype: object",tf_dense
29079,8.386725,1.4731485,110,"[1.29916179 1.3057245  1.31693816 1.31863141 1.31474531 1.31210423
 1.32273543 1.31934679]",2,3.793092727661133,"[1.3794028, 1.3794028, 1.3794028, 1.3794028, 1.3794028, 1.3794028, 1.3794028, 1.3794028]",Same value
29081,3.4980073,1.1940298,76,"[1.17323077 1.17002821 1.17449629 1.17156267 1.16625309 1.16629004
 1.16234612 1.16849279]",2,11.863275527954102,"[1.1311861  1.11304337 1.09490064 1.07675791 1.05861519 1.04047246
 1.02232973 1.004187  ]",LR
29083,4.0034018,2.7595115,470,"[2.58862329 2.63018537 2.5690372  2.6359725  2.6204164  2.6563127
 2.64623022 2.67879725]",2,1.1716816425323486,"[2.7653828, 2.7653828, 2.7653828, 2.7653828, 2.7653828, 2.7653828, 2.7653828, 2.7653828]",Same value
29085,0.97791386,1.2949092,102,"[1.30141115 1.30464399 1.29829872 1.29169953 1.29702878 1.29196572
 1.29486191 1.29518521]",1,0.97791386,"1523    [1.30141115 1.30464399 1.29829872 1.29169953 1...
Name: forecast, dtype: object",tf_dense
29087,4.187602,1.8077475,63,"[1.60262775 1.62196064 1.62457919 1.63301075 1.64291513 1.64508355
 1.65039217 1.65458846]",2,1.662427544593811,"[1.6642754  1.6750429  1.68581041 1.69657791 1.70734542 1.71811292
 1.72888043 1.73964793]",LR
29089,2.790167,1.6901766,133,"[1.63979423 1.64087367 1.64183104 1.64117622 1.62841892 1.62155724
 1.61967993 1.61955023]",2,2.337115526199341,"[1.6393442, 1.6393442, 1.6393442, 1.6393442, 1.6393442, 1.6393442, 1.6393442, 1.6393442]",Same value
29091,4.2678704,3.3330057,1017,"[3.18086338 3.17144489 3.12334752 3.08154869 3.09806061 3.07923031
 3.08467031 3.08662105]",2,2.4115424156188965,"[3.1855276, 3.1855276, 3.1855276, 3.1855276, 3.1855276, 3.1855276, 3.1855276, 3.1855276]",Same value
29093,4.8408914,1.8037069,145,"[1.69017565 1.68436003 1.67711723 1.66471863 1.64395154 1.64350903
 1.64726663 1.64259827]",2,3.8575093746185303,"[1.6793133, 1.6793133, 1.6793133, 1.6793133, 1.6793133, 1.6793133, 1.6793133, 1.6793133]",Same value
29095,1.0783696,7.9856663,42765,"[7.8351779  7.84076023 7.84505033 7.82063103 7.84560013 7.83578014
 7.83219576 7.83739424]",1,1.0783696,"1528    [7.8351779  7.84076023 7.84505033 7.82063103 7...
Name: forecast, dtype: object",tf_dense
29097,5.3148346,4.7857938,4331,"[4.53041506 4.5151186  4.48966169 4.47057247 4.48352623 4.44406748
 4.44922924 4.44399834]",2,1.618626356124878,"[4.653193, 4.653193, 4.653193, 4.653193, 4.653193, 4.653193, 4.653193, 4.653193]",Same value
29099,2.3593602,3.0993207,5352,"[3.01152921 3.00725055 2.99877548 2.98805118 2.99017763 2.98056483
 2.98744178 2.9894731 ]",2,0.8613109588623047,"[3.0500975, 3.0500975, 3.0500975, 3.0500975, 3.0500975, 3.0500975, 3.0500975, 3.0500975]",Same value
29101,2.2437906,2.3820765,1009,"[2.36450839 2.35203648 2.34396482 2.31584215 2.31088614 2.29623175
 2.29696417 2.27948093]",2,0.6731175184249878,"[2.3867981, 2.3867981, 2.3867981, 2.3867981, 2.3867981, 2.3867981, 2.3867981, 2.3867981]",Same value
29103,2.716565,2.6272032,79,"[2.48654437 2.4851706  2.48562384 2.48295283 2.47575665 2.45789433
 2.43814325 2.44112492]",2,3.3558084964752197,"[2.4941802  2.47780612 2.46143203 2.44505795 2.42868387 2.41230978
 2.3959357  2.37956161]",LR
29105,0.87021786,3.3549299,901,"[3.34125137 3.34922409 3.35463476 3.36724496 3.36739874 3.38104725
 3.38363147 3.38321114]",1,0.87021786,"1533    [3.34125137 3.34922409 3.35463476 3.36724496 3...
Name: forecast, dtype: object",tf_dense
29107,3.6058683,2.5459297,643,"[2.40251374 2.39585161 2.39774632 2.39600039 2.39340234 2.39067078
 2.38741493 2.38921022]",2,1.2451118230819702,"[2.4588218, 2.4588218, 2.4588218, 2.4588218, 2.4588218, 2.4588218, 2.4588218, 2.4588218]",Same value
29109,1.6158525,1.977213,564,"[1.88522816 1.89191246 1.896451   1.89910054 1.89316356 1.89229071
 1.8948952  1.8858254 ]",2,0.9428036212921143,"[1.907099, 1.907099, 1.907099, 1.907099, 1.907099, 1.907099, 1.907099, 1.907099]",Same value
29111,2.0805829,1.2925969,99,"[1.31251693 1.31304431 1.31948757 1.32889676 1.31389189 1.33552706
 1.33230448 1.3299222 ]",2,0.8628461360931396,"[1.2925969, 1.2925969, 1.2925969, 1.2925969, 1.2925969, 1.2925969, 1.2925969, 1.2925969]",Same value
29113,2.2594593,2.9554241,1269,"[2.87557864 2.87749767 2.87799788 2.877635   2.88234496 2.88289928
 2.89056778 2.89123249]",2,3.1633801460266113,"[2.8552797, 2.8552797, 2.8552797, 2.8552797, 2.8552797, 2.8552797, 2.8552797, 2.8552797]",Same value
29115,3.5372913,3.1716621,291,"[3.01938033 3.00950098 2.99973583 2.99487591 2.98381233 2.98915625
 2.9830687  2.98167372]",2,3.229114532470703,"[3.0081744  3.00721973 3.00626506 3.00531039 3.00435572 3.00340104
 3.00244637 3.0014917 ]",LR
29117,3.6493893,1.9662683,232,"[1.78621936 1.78798163 1.79022157 1.79211056 1.79584312 1.790676
 1.79780841 1.79752839]",2,3.4044532775878906,"[1.7967625, 1.7967625, 1.7967625, 1.7967625, 1.7967625, 1.7967625, 1.7967625, 1.7967625]",Same value
29119,5.1959925,1.6430128,279,"[1.53409529 1.55137384 1.5461818  1.53915191 1.54701066 1.53575635
 1.54447114 1.54961467]",2,9.526152610778809,"[1.537012   1.51848561 1.49995922 1.48143284 1.46290645 1.44438006
 1.42585367 1.40732728]",LR
29121,6.229883,2.0081015,233,"[1.88560879 1.86776483 1.86463821 1.84194827 1.86279023 1.84553277
 1.8582325  1.85680509]",2,4.656311988830566,"[1.9219167  1.91452254 1.90712838 1.89973422 1.89234006 1.88494591
 1.87755175 1.87015759]",LR
29123,4.09308,1.8744644,175,"[1.99399364 1.99817383 1.99898231 1.99972856 2.00127649 1.99861431
 1.99727547 1.99660575]",2,3.811995267868042,"[1.9922879, 1.9922879, 1.9922879, 1.9922879, 1.9922879, 1.9922879, 1.9922879, 1.9922879]",Same value
29125,9.2880745,1.4737445,103,"[1.30543745 1.31816232 1.32790685 1.33835077 1.33487797 1.367576
 1.37276411 1.36694598]",2,1.7820343971252441,"[1.4451281  1.46118742 1.47724674 1.49330605 1.50936537 1.52542469
 1.54148401 1.55754332]",LR
29127,1.2066014,2.6245878,573,"[2.59270191 2.60241842 2.59121823 2.59305286 2.5979836  2.60376477
 2.60124779 2.61939359]",1,1.2066014,"1544    [2.59270191 2.60241842 2.59121823 2.59305286 2...
Name: forecast, dtype: object",tf_dense
29129,14.420316,0.94683176,26,"[0.74257356 0.77214253 0.77404052 0.77785021 0.80496329 0.81152916
 0.81717205 0.84938645]",2,7.099833965301514,"[0.94683176 0.95762155 0.96841134 0.97920113 0.98999091 1.0007807
 1.01157049 1.02236028]",LR
29131,2.1411195,2.3468125,455,"[2.16998696 2.20139551 2.20000863 2.21708274 2.23177028 2.23502183
 2.24905753 2.27489591]",2,2.710627555847168,"[2.212709, 2.212709, 2.212709, 2.212709, 2.212709, 2.212709, 2.212709, 2.212709]",Same value
29133,6.5576644,1.4806378,156,"[1.26250708 1.28037226 1.32985008 1.37783027 1.38936031 1.40274453
 1.40192103 1.40786493]",2,1.9441313743591309,"[1.4236902, 1.4236902, 1.4236902, 1.4236902, 1.4236902, 1.4236902, 1.4236902, 1.4236902]",Same value
29135,2.2955685,1.3316582,159,"[1.38849735 1.38896096 1.38822174 1.38228834 1.37540257 1.36457694
 1.3457669  1.33252096]",2,1.4172182083129883,"[1.3567839, 1.3567839, 1.3567839, 1.3567839, 1.3567839, 1.3567839, 1.3567839, 1.3567839]",Same value
29137,6.2156653,2.0115368,136,"[2.15673995 2.17507172 2.17913747 2.13909459 2.17407656 2.14630818
 2.15426373 2.1514039 ]",2,6.02679443359375,"[2.0706997  2.09271166 2.11472362 2.13673558 2.15874754 2.1807595
 2.20277146 2.22478342]",LR
29139,1.2214766,2.3927207,213,"[2.35608053 2.37200189 2.39341402 2.39670038 2.39573503 2.40333915
 2.41299176 2.40168214]",1,1.2214766,"1550    [2.35608053 2.37200189 2.39341402 2.39670038 2...
Name: forecast, dtype: object",tf_dense
29141,1.6923856,3.1900051,503,"[3.06176162 3.06957555 3.07010078 3.09322834 3.09355021 3.14780879
 3.15128231 3.12547827]",2,2.1337873935699463,"[3.0758498, 3.0758498, 3.0758498, 3.0758498, 3.0758498, 3.0758498, 3.0758498, 3.0758498]",Same value
29143,8.5363655,1.3346404,177,"[1.15114594 1.16547632 1.1866827  1.22337544 1.228019   1.23230946
 1.23723197 1.23862576]",2,4.223308563232422,"[1.2215352  1.23384876 1.24616232 1.25847587 1.27078943 1.28310299
 1.29541655 1.3077301 ]",LR
29145,5.2553725,1.7561657,779,"[1.6482681  1.64623535 1.65374851 1.66105998 1.65876961 1.65940845
 1.66337311 1.66806185]",2,2.5964324474334717,"[1.7020605  1.70257723 1.70309397 1.7036107  1.70412744 1.70464417
 1.7051609  1.70567764]",LR
29147,1.8961601,2.045625,382,"[2.00418568 2.00043583 2.00180268 1.99861336 1.99483705 1.99617183
 1.99811482 1.99666619]",2,1.7174670696258545,"[2.0134947  2.01035309 2.00721147 2.00406986 2.00092825 1.99778663
 1.99464502 1.99150341]",LR
29149,12.911348,2.1521153,176,"[1.66815126 1.66891217 1.67664742 1.68442655 1.69415593 1.69845855
 1.69921482 1.70233679]",2,13.263084411621094,"[1.6752262  1.67628034 1.67733447 1.67838861 1.67944275 1.68049688
 1.68155102 1.68260515]",LR
29151,2.3745284,1.8500859,194,"[1.76779974 1.76877701 1.76946974 1.76897967 1.76933265 1.77651548
 1.77757514 1.7811029 ]",2,2.681450366973877,"[1.7451841  1.74649584 1.74780757 1.74911931 1.75043104 1.75174278
 1.75305451 1.75436625]",LR
29153,9.931524,2.5696511,190,"[3.76229811 2.79489517 2.71949387 2.69559836 2.62693501 2.67328644
 2.63786769 2.66839719]",2,4.226515293121338,"[2.6778469, 2.6778469, 2.6778469, 2.6778469, 2.6778469, 2.6778469, 2.6778469, 2.6778469]",Same value
29155,5.5645595,0.8334021,101,"[0.78012848 0.78120595 0.78301871 0.78454852 0.78182018 0.78913909
 0.7884202  0.79447812]",2,7.7158050537109375,"[0.76739007, 0.76739007, 0.76739007, 0.76739007, 0.76739007, 0.76739007, 0.76739007, 0.76739007]",Same value
29157,0.9605119,2.0789456,306,"[1.96981096 1.97564065 1.98596275 2.00058198 2.01404953 2.03803539
 2.03490329 2.0591073 ]",1,0.9605119,"1559    [1.96981096 1.97564065 1.98596275 2.00058198 2...
Name: forecast, dtype: object",tf_dense
29159,6.483671,2.2192271,708,"[2.51386404 2.51140857 2.50436711 2.50006557 2.4885366  2.47570896
 2.46406651 2.45213032]",2,5.135100364685059,"[2.4574492  2.45654183 2.45563446 2.4547271  2.45381973 2.45291236
 2.45200499 2.45109763]",LR
29161,3.634059,7.8310513,2757,"[7.66719627 7.62315989 7.53082943 7.49352503 7.49094296 7.43163633
 7.42208147 7.41014242]",2,2.233536720275879,"[7.794126   7.74372855 7.6933311  7.64293365 7.5925362  7.54213875
 7.4917413  7.44134385]",LR
29163,2.2945035,1.3439522,189,"[1.31362331 1.31472361 1.31345081 1.31188047 1.31473041 1.31074417
 1.31649709 1.32240641]",2,1.710633397102356,"[1.3226197, 1.3226197, 1.3226197, 1.3226197, 1.3226197, 1.3226197, 1.3226197, 1.3226197]",Same value
29165,0.85490197,7.6921115,6034,"[7.61394501 7.63231897 7.63703489 7.63126802 7.64204597 7.63352919
 7.64326191 7.64621067]",1,0.85490197,"1563    [7.61394501 7.63231897 7.63703489 7.63126802 7...
Name: forecast, dtype: object",tf_dense
29167,0.5099073,2.7333927,674,"[2.72575665 2.7307682  2.73458838 2.73580837 2.74599814 2.74668431
 2.75215292 2.75804043]",1,0.5099073,"1564    [2.72575665 2.7307682  2.73458838 2.73580837 2...
Name: forecast, dtype: object",tf_dense
29169,4.6063004,1.4919533,610,"[1.39224744 1.39063513 1.39117432 1.39456725 1.39642882 1.39540195
 1.39677083 1.40072608]",2,3.0454680919647217,"[1.425916   1.42350421 1.42109242 1.41868063 1.41626885 1.41385706
 1.41144527 1.40903348]",LR
29171,5.718215,1.2852064,47,"[1.24733353 1.21882212 1.20463324 1.19092274 1.19209862 1.19505978
 1.20314026 1.20511293]",2,13.942480087280273,"[1.203172   1.16749546 1.13181891 1.09614237 1.06046582 1.02478928
 0.98911273 0.95343619]",LR
29173,1.833779,1.1049038,89,"[1.12721729 1.13181329 1.13638461 1.13948202 1.15085447 1.15185463
 1.15318656 1.15405452]",2,1.0930320024490356,"[1.1173184, 1.1173184, 1.1173184, 1.1173184, 1.1173184, 1.1173184, 1.1173184, 1.1173184]",Same value
29175,7.22509,2.5622518,497,"[2.30570292 2.31511092 2.31955886 2.32641649 2.3300097  2.33536315
 2.34346032 2.35041428]",2,6.507937431335449,"[2.3560345  2.35346412 2.35089373 2.34832335 2.34575296 2.34318258
 2.3406122  2.33804181]",LR
29177,1.2252315,1.8251681,323,"[1.77704895 1.77666807 1.77411234 1.76948309 1.77388191 1.76956654
 1.76568604 1.76764083]",1,1.2252315,"1569    [1.77704895 1.77666807 1.77411234 1.76948309 1...
Name: forecast, dtype: object",tf_dense
29179,2.9623413,1.4694357,75,"[1.36847401 1.36875904 1.36569989 1.37279975 1.36152732 1.38035822
 1.37620032 1.37158084]",2,9.001435279846191,"[1.3518809  1.3326262  1.3133715  1.2941168  1.2748621  1.2556074
 1.23635271 1.21709801]",LR
29181,3.2914426,0.79578137,83,"[0.83036029 0.83483434 0.83581579 0.83368945 0.83673024 0.83506936
 0.82862771 0.83045435]",2,2.56538462638855,"[0.81495684 0.81555156 0.81614627 0.81674099 0.81733571 0.81793043
 0.81852514 0.81911986]",LR
29183,4.2437687,8.411108,25703,"[8.25903702 8.54636097 8.60041523 8.7380085  8.86889267 8.89735603
 8.93094063 9.0150013 ]",2,2.8407440185546875,"[8.4212523  8.48678012 8.55230795 8.61783577 8.6833636  8.74889142
 8.81441925 8.87994707]",LR
29185,5.2015486,1.4116095,107,"[1.34320533 1.33126152 1.32993531 1.32371438 1.31620443 1.30892968
 1.31349421 1.30897105]",2,1.6406099796295166,"[1.3852242, 1.3852242, 1.3852242, 1.3852242, 1.3852242, 1.3852242, 1.3852242, 1.3852242]",Same value
29186,1.8126144,2.1477847,302,"[2.05440235 2.06009674 2.05916429 2.0538063  2.05916381 2.05691552
 2.05643916 2.05944753]",2,3.665649890899658,"[2.0126591, 2.0126591, 2.0126591, 2.0126591, 2.0126591, 2.0126591, 2.0126591, 2.0126591]",Same value
29187,1.810108,2.1796553,1147,"[2.0888381  2.09699464 2.0986104  2.10059285 2.10286021 2.103158
 2.10453272 2.10206127]",2,2.5445473194122314,"[2.0827396, 2.0827396, 2.0827396, 2.0827396, 2.0827396, 2.0827396, 2.0827396, 2.0827396]",Same value
29189,2.4122272,9.5497627,74154,"[9.24533939 9.25182915 9.25147724 9.23404312 9.24778938 9.23862076
 9.24829292 9.24560547]",2,1.4721581935882568,"[9.3344374, 9.3344374, 9.3344374, 9.3344374, 9.3344374, 9.3344374, 9.3344374, 9.3344374]",Same value
29195,2.19828,1.9681032,348,"[1.92513764 1.91105056 1.93108857 1.94233572 1.94919693 1.95070863
 1.96120608 1.97659314]",2,0.9071080088615417,"[1.9681032  1.96778525 1.9674673  1.96714935 1.9668314  1.96651345
 1.9661955  1.96587755]",LR
29197,4.6883054,1.713948,58,"[1.60168147 1.74088955 1.74141395 1.74788237 1.75255692 1.76170659
 1.75575221 1.77494836]",2,3.4678101539611816,"[1.6252955, 1.6252955, 1.6252955, 1.6252955, 1.6252955, 1.6252955, 1.6252955, 1.6252955]",Same value
29199,3.8778934,2.2642591,79,"[2.16723609 2.14729023 2.13949704 2.08265328 2.10094476 2.07357311
 2.08249712 2.07672477]",2,2.3220651149749756,"[2.1782746, 2.1782746, 2.1782746, 2.1782746, 2.1782746, 2.1782746, 2.1782746, 2.1782746]",Same value
29201,1.1154177,2.6981852,791,"[2.60319757 2.61454391 2.61414099 2.62474799 2.61157084 2.63763976
 2.63546014 2.64256477]",1,1.1154177,"1580    [2.60319757 2.61454391 2.61414099 2.62474799 2...
Name: forecast, dtype: object",tf_dense
